Type,Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
TT,148029,148648732,28.8301574341,9.46111477315,-23.7906661458,13.2536155661,25.6029,0.496952,-1.19229,1,62.3311747761,-3.34306249718,47.9316580847,-39.7057208935,48.0481,-0.753131,1.64043,-1,83.6089502305
GT,148029,148648732,28.8301574341,9.46111477315,-23.7906661458,13.2536155661,25.6029,0.496952,-1.19229,1,62.3941875377,-3.34626305818,47.9775466063,-39.7489750809,48.0481,-0.753131,1.64043,-1,83.650944058
GG,148029,148648732,28.8661648022,9.4730302137,-23.8199346939,13.2708973491,25.6029,0.496952,-1.19229,1,62.3941875377,-3.34626305818,47.9775466063,-39.7489750809,48.0481,-0.753131,1.64043,-1,83.7032605084
GT,148029,149659485,49.5477954544,-29.943590475,4.46529389332,-39.2226390061,30.2747,-1.07574,2.99356,-1,44.6944308491,25.5554570225,22.7667301564,28.7432705098,34.3068,0.76335,0.727715,1,89.5038614
TT,148029,149659485,44.797151957,25.6167590047,22.8196885241,28.806546713,34.3068,0.76335,0.727715,1,49.5477954544,-29.943590475,4.46529389332,-39.2226390061,30.2747,-1.07574,2.99356,-1,89.6062631031
GT,148029,149659485,44.797151957,25.6167590047,22.8196885241,28.806546713,34.3068,0.76335,0.727715,1,49.5181729967,-29.9256438041,4.46292353411,-39.1991894008,30.2747,-1.07574,2.99356,-1,89.5793842922
GG,148029,149659485,44.6944308491,25.5554570225,22.7667301564,28.7432705098,34.3068,0.76335,0.727715,1,49.5181729967,-29.9256438041,4.46292353411,-39.1991894008,30.2747,-1.07574,2.99356,-1,89.4770133104
GT,148029,150551792,162.501741998,-2.9374181934,45.2225007181,156.05480445,45.3178,1.9501,1.63566,1,36.4260609006,17.7820405693,-23.4995082502,21.4107191434,29.5047,0.67452,-0.923019,-1,85.9418843559
TT,148029,150551792,36.4752106617,17.8035926588,-23.5278433038,21.4453376527,29.5047,0.67452,-0.923019,-1,162.501741998,-2.9374181934,45.2225007181,156.05480445,45.3178,1.9501,1.63566,1,85.9875917782
GT,148029,150551792,36.4752106617,17.8035926588,-23.5278433038,21.4453376527,29.5047,0.67452,-0.923019,-1,156.987693756,-2.85432206314,43.6999823017,150.755726988,45.3178,1.9501,1.63566,1,84.5239187417
GG,148029,150551792,36.4260609006,17.7820405693,-23.4995082502,21.4107191434,29.5047,0.67452,-0.923019,-1,156.987693756,-2.85432206314,43.6999823017,150.755726988,45.3178,1.9501,1.63566,1,84.4789878334
GT,148029,151177387,57.1059780638,-21.2178336885,24.8385994545,46.8393966404,32.6673,1.15749,2.27774,-1,37.9099971712,21.3511901125,-25.6622557422,-17.9647441626,33.2243,-0.515228,-0.876773,1,90.5184721508
TT,148029,151177387,37.7327282005,21.2514250226,-25.5388144792,-17.8855668982,33.2243,-0.515228,-0.876773,1,57.1059780638,-21.2178336885,24.8385994545,46.8393966404,32.6673,1.15749,2.27774,-1,90.3081641917
GT,148029,151177387,37.7327282005,21.2514250226,-25.5388144792,-17.8855668982,33.2243,-0.515228,-0.876773,1,57.1206621232,-21.2232895971,24.8449863991,46.8514408232,32.6673,1.15749,2.27774,-1,90.3197742172
GG,148029,151177387,37.9099971712,21.3511901125,-25.6622557422,-17.9647441626,33.2243,-0.515228,-0.876773,1,57.1206621232,-21.2232895971,24.8449863991,46.8514408232,32.6673,1.15749,2.27774,-1,90.5301092136
GT,148029,153631329,181.494423709,-43.3309957293,-15.9863118924,175.519449962,46.1859,2.0451,-2.78815,1,53.3078868138,34.6053099946,9.88735648136,39.3247038749,36.1376,0.945463,0.278316,-1,94.1317148483
TT,148029,153631329,53.5290059645,34.7470055761,9.92833003347,39.489456594,36.1376,0.945463,0.278316,-1,181.494423709,-43.3309957293,-15.9863118924,175.519449962,46.1859,2.0451,-2.78815,1,94.3228422276
GT,148029,153631329,53.5290059645,34.7470055761,9.92833003347,39.489456594,36.1376,0.945463,0.278316,-1,181.492406089,-43.3289977529,-15.9850825049,175.517968867,46.1859,2.0451,-2.78815,1,94.321451854
GG,148029,153631329,53.3078868138,34.6053099946,9.88735648136,39.3247038749,36.1376,0.945463,0.278316,-1,181.492406089,-43.3289977529,-15.9850825049,175.517968867,46.1859,2.0451,-2.78815,1,94.1303273415
GT,148029,15625430,62.6651130816,2.14815568801,-32.3940525125,-53.5995897634,32.4652,-1.2757,-1.50458,-1,49.6272702981,-16.8816214095,45.8903853502,-8.48163808198,48.4774,-0.172452,1.92336,1,91.4126605131
TT,148029,15625430,49.2001531955,-16.7394848567,45.495581736,-8.40152367173,48.4774,-0.172452,1.92336,1,62.6651130816,2.14815568801,-32.3940525125,-53.5995897634,32.4652,-1.2757,-1.50458,-1,91.0227596656
GT,148029,15625430,49.2001531955,-16.7394848567,45.495581736,-8.40152367173,48.4774,-0.172452,1.92336,1,62.9215687391,2.15765289151,-32.5274163624,-53.8184389191,32.4652,-1.2757,-1.50458,-1,91.209394517
GG,148029,15625430,49.6272702981,-16.8816214095,45.8903853502,-8.48163808198,48.4774,-0.172452,1.92336,1,62.9215687391,2.15765289151,-32.5274163624,-53.8184389191,32.4652,-1.2757,-1.50458,-1,91.6000948974
GT,148029,15812361,87.4927097556,30.153755885,21.0677584541,-79.3842783959,36.7845,-1.51218,0.609838,1,34.2016705256,-21.8872460965,-26.2772277889,0.445938441387,34.193,0.0129563,-2.2653,-1,92.1020462445
TT,148029,15812361,34.1960331874,-21.8836620732,-26.2729249088,0.443027160502,34.193,0.0129563,-2.2653,-1,87.4927097556,30.153755885,21.0677584541,-79.3842783959,36.7845,-1.51218,0.609838,1,92.0920235578
GT,148029,15812361,34.1960331874,-21.8836620732,-26.2729249088,0.443027160502,34.193,0.0129563,-2.2653,-1,87.0652050901,30.0055182428,20.9649472165,-78.9967001645,36.7845,-1.51218,0.609838,1,91.8665836491
GG,148029,15812361,34.2016705256,-21.8872460965,-26.2772277889,0.445938441387,34.193,0.0129563,-2.2653,-1,87.0652050901,30.0055182428,20.9649472165,-78.9967001645,36.7845,-1.51218,0.609838,1,91.8765818193
GT,148029,15818458,64.2770798433,7.9267245439,34.2806846058,-53.7915749022,35.1852,-1.21064,1.34356,1,45.8294583034,22.3223178729,19.3676471214,35.0276527112,29.6535,1.00639,0.714692,-1,89.3208648773
TT,148029,15818458,45.9814827237,22.3971443022,19.4344536675,35.1419340323,29.6535,1.00639,0.714692,-1,64.2770798433,7.9267245439,34.2806846058,-53.7915749022,35.1852,-1.21064,1.34356,1,89.466688847
GT,148029,15818458,45.9814827237,22.3971443022,19.4344536675,35.1419340323,29.6535,1.00639,0.714692,-1,64.6729578116,7.97699123181,34.4917870765,-54.1226804914,35.1852,-1.21064,1.34356,1,89.7413445621
TT,148029,15818458,5.32186092315,0.815664078427,-1.19868433107,5.11946168854,1.44988,1.97419,-0.973301,1,64.2770798433,7.9267245439,34.2806846058,-53.7915749022,35.1852,-1.21064,1.34356,1,36.1135687814
TT,148029,15818458,5.32186092315,0.815664078427,-1.19868433107,5.11946168854,1.44988,1.97419,-0.973301,1,45.9814827237,22.3971443022,19.4344536675,35.1419340323,29.6535,1.00639,0.714692,-1,11.8184316958
GT,148029,15818458,5.32186092315,0.815664078427,-1.19868433107,5.11946168854,1.44988,1.97419,-0.973301,1,64.6729578116,7.97699123181,34.4917870765,-54.1226804914,35.1852,-1.21064,1.34356,1,36.224545806
GT,148029,15818458,5.32186092315,0.815664078427,-1.19868433107,5.11946168854,1.44988,1.97419,-0.973301,1,45.8294583034,22.3223178729,19.3676471214,35.0276527112,29.6535,1.00639,0.714692,-1,11.797849225
TT,148029,15818458,3.71645488084,0.796756672333,-0.686753477962,3.5629231898,1.05188,1.93426,-0.711383,1,64.2770798433,7.9267245439,34.2806846058,-53.7915749022,35.1852,-1.21064,1.34356,1,29.925774481
TT,148029,15818458,3.71645488084,0.796756672333,-0.686753477962,3.5629231898,1.05188,1.93426,-0.711383,1,45.9814827237,22.3971443022,19.4344536675,35.1419340323,29.6535,1.00639,0.714692,-1,9.07665823679
TT,148029,15818458,3.71645488084,0.796756672333,-0.686753477962,3.5629231898,1.05188,1.93426,-0.711383,1,5.32186092315,0.815664078427,-1.19868433107,5.11946168854,1.44988,1.97419,-0.973301,1,0.390600803665
GT,148029,15818458,3.71645488084,0.796756672333,-0.686753477962,3.5629231898,1.05188,1.93426,-0.711383,1,64.6729578116,7.97699123181,34.4917870765,-54.1226804914,35.1852,-1.21064,1.34356,1,30.0177241167
GT,148029,15818458,3.71645488084,0.796756672333,-0.686753477962,3.5629231898,1.05188,1.93426,-0.711383,1,45.8294583034,22.3223178729,19.3676471214,35.0276527112,29.6535,1.00639,0.714692,-1,9.06077092449
TT,148029,15818458,4.02573770909,0.683992992583,-0.635067510003,3.91461917122,0.933358,2.14075,-0.748324,1,64.2770798433,7.9267245439,34.2806846058,-53.7915749022,35.1852,-1.21064,1.34356,1,31.1671648752
TT,148029,15818458,4.02573770909,0.683992992583,-0.635067510003,3.91461917122,0.933358,2.14075,-0.748324,1,45.9814827237,22.3971443022,19.4344536675,35.1419340323,29.6535,1.00639,0.714692,-1,9.44202989583
TT,148029,15818458,4.02573770909,0.683992992583,-0.635067510003,3.91461917122,0.933358,2.14075,-0.748324,1,5.32186092315,0.815664078427,-1.19868433107,5.11946168854,1.44988,1.97419,-0.973301,1,0.389057917822
GT,148029,15818458,4.02573770909,0.683992992583,-0.635067510003,3.91461917122,0.933358,2.14075,-0.748324,1,64.6729578116,7.97699123181,34.4917870765,-54.1226804914,35.1852,-1.21064,1.34356,1,31.262937117
GT,148029,15818458,4.02573770909,0.683992992583,-0.635067510003,3.91461917122,0.933358,2.14075,-0.748324,1,45.8294583034,22.3223178729,19.3676471214,35.0276527112,29.6535,1.00639,0.714692,-1,9.42550537344
GG,148029,15818458,45.8294583034,22.3223178729,19.3676471214,35.0276527112,29.6535,1.00639,0.714692,-1,64.6729578116,7.97699123181,34.4917870765,-54.1226804914,35.1852,-1.21064,1.34356,1,89.5950729505
GT,148029,159543361,137.657066747,9.60521345173,-48.771048758,128.368927468,49.7079,1.67743,-1.37634,1,140.206724775,66.8727907835,19.7557284562,121.637393734,68.5269,1.32344,0.287174,-1,89.5229135693
TT,148029,159543361,137.826099485,65.7205966036,19.4097708816,119.582969155,68.5269,1.32344,0.287174,-1,137.657066747,9.60521345173,-48.771048758,128.368927468,49.7079,1.67743,-1.37634,1,88.7398982373
GT,148029,159543361,137.826099485,65.7205966036,19.4097708816,119.582969155,68.5269,1.32344,0.287174,-1,138.215019353,9.64094707008,-48.9731527595,128.887791739,49.7079,1.67743,-1.37634,1,88.9248247505
GG,148029,159543361,140.206724775,66.8727907835,19.7557284562,121.637393734,68.5269,1.32344,0.287174,-1,138.215019353,9.64094707008,-48.9731527595,128.887791739,49.7079,1.67743,-1.37634,1,89.7094704226
GT,148029,161878082,41.8866137829,-40.7320934701,0.847050382715,-9.72914784028,40.7409,-0.236592,3.1208,1,50.1391869586,44.5634243898,2.28562697188,-22.8649080727,44.6456,-0.492235,0.0512399,-1,85.9178838032
TT,148029,161878082,50.1645152762,44.5870037002,2.286635169,-22.8743924476,44.6456,-0.492235,0.0512399,-1,41.8866137829,-40.7320934701,0.847050382715,-9.72914784028,40.7409,-0.236592,3.1208,1,85.9403235026
GT,148029,161878082,50.1645152762,44.5870037002,2.286635169,-22.8743924476,44.6456,-0.492235,0.0512399,-1,41.973931249,-40.8182578522,0.849658945637,-9.74410829124,40.7409,-0.236592,3.1208,1,86.0318949668
GG,148029,161878082,50.1391869586,44.5634243898,2.28562697188,-22.8649080727,44.6456,-0.492235,0.0512399,-1,41.973931249,-40.8182578522,0.849658945637,-9.74410829124,40.7409,-0.236592,3.1208,1,86.0094315032
GT,148029,162270511,189.551877968,37.9402738815,-41.2971809444,-181.066235785,56.0796,-1.8884,-0.827738,-1,69.7803921984,-14.6288668025,18.5175489068,-65.6687795702,23.5098,-1.74758,2.23944,1,72.8884436079
TT,148029,162270511,69.5290014664,-14.5742492379,18.4472750072,-65.433631912,23.5098,-1.74758,2.23944,1,189.551877968,37.9402738815,-41.2971809444,-181.066235785,56.0796,-1.8884,-0.827738,-1,72.7504502043
GT,148029,162270511,69.5290014664,-14.5742492379,18.4472750072,-65.433631912,23.5098,-1.74758,2.23944,1,187.967183769,37.6212605218,-40.9521610033,-179.552811942,56.0796,-1.8884,-0.827738,-1,72.4451041534
GG,148029,162270511,69.7803921984,-14.6288668025,18.5175489068,-65.6687795702,23.5098,-1.74758,2.23944,1,187.967183769,37.6212605218,-40.9521610033,-179.552811942,56.0796,-1.8884,-0.827738,-1,72.5825184495
GT,148029,162294859,85.2540316583,39.2680925638,-38.8016077961,64.9668445373,55.2046,1.00106,-0.779423,-1,81.026313135,-31.944231342,24.0577260351,70.4701650243,40.6299,1.33199,2.49599,1,95.052346173
TT,148029,162294859,82.3269436715,-32.4526169282,24.4461945612,71.6025538413,40.6299,1.33199,2.49599,1,85.2540316583,39.2680925638,-38.8016077961,64.9668445373,55.2046,1.00106,-0.779423,-1,95.8105115408
GT,148029,162294859,82.3269436715,-32.4526169282,24.4461945612,71.6025538413,40.6299,1.33199,2.49599,1,86.6158881662,39.8984181213,-39.419556729,66.0039066863,55.2046,1.00106,-0.779423,-1,96.5738107379
GG,148029,162294859,81.026313135,-31.944231342,24.0577260351,70.4701650243,40.6299,1.33199,2.49599,1,86.6158881662,39.8984181213,-39.419556729,66.0039066863,55.2046,1.00106,-0.779423,-1,95.809605355
GT,148029,162402384,35.6216155504,13.6498670915,-17.4326175035,27.9047183482,22.1408,1.05403,-0.906503,1,181.868858756,-104.531952896,7.43454368687,148.640738042,112.078,1.14866,3.07083,-1,88.171952695
TT,148029,162402384,194.512804971,-111.797510009,7.92431951252,158.977174619,112.078,1.14866,3.07083,-1,35.6216155504,13.6498670915,-17.4326175035,27.9047183482,22.1408,1.05403,-0.906503,1,91.1791755203
GT,148029,162402384,194.512804971,-111.797510009,7.92431951252,158.977174619,112.078,1.14866,3.07083,-1,35.5773923339,13.6315466891,-17.4105112295,27.8710372104,22.1408,1.05403,-0.906503,1,91.1191551978
GG,148029,162402384,181.868858756,-104.531952896,7.43454368687,148.640738042,112.078,1.14866,3.07083,-1,35.5773923339,13.6315466891,-17.4105112295,27.8710372104,22.1408,1.05403,-0.906503,1,88.113912259
GT,148029,162592113,42.7649914027,-34.4544117866,-19.7164240684,-15.905642281,39.6969,-0.390664,-2.62183,-1,53.900818217,41.0233590547,25.6295990961,-23.780132523,48.4504,-0.473738,0.558412,1,87.6994944143
TT,148029,162592113,53.9897536635,41.0906663147,25.6709641809,-23.8210217411,48.4504,-0.473738,0.558412,1,42.7649914027,-34.4544117866,-19.7164240684,-15.905642281,39.6969,-0.390664,-2.62183,-1,87.7711594795
GT,148029,162592113,53.9897536635,41.0906663147,25.6709641809,-23.8210217411,48.4504,-0.473738,0.558412,1,42.7368090081,-34.4325866645,-19.7030205624,-15.8937609398,39.6969,-0.390664,-2.62183,-1,87.742906193
GG,148029,162592113,53.900818217,41.0233590547,25.6295990961,-23.780132523,48.4504,-0.473738,0.558412,1,42.7368090081,-34.4325866645,-19.7030205624,-15.8937609398,39.6969,-0.390664,-2.62183,-1,87.6712641598
GT,148029,164839760,123.493254574,-28.9568646634,25.2628417416,117.362096,38.428,1.83541,2.42422,1,33.9786961179,20.6154702344,-16.2373088726,21.5845503491,26.2605,0.750129,-0.667144,-1,73.076710506
TT,148029,164839760,34.0019805268,20.6300387879,-16.2485494694,21.5988345936,26.2605,0.750129,-0.667144,-1,123.493254574,-28.9568646634,25.2628417416,117.362096,38.428,1.83541,2.42422,1,73.1027725438
GT,148029,164839760,34.0019805268,20.6300387879,-16.2485494694,21.5988345936,26.2605,0.750129,-0.667144,-1,121.072120404,-28.3941250292,24.7683905218,115.059756954,38.428,1.83541,2.42422,1,72.384648988
GG,148029,164839760,33.9786961179,20.6154702344,-16.2373088726,21.5845503491,26.2605,0.750129,-0.667144,-1,121.072120404,-28.3941250292,24.7683905218,115.059756954,38.428,1.83541,2.42422,1,72.3588430074
GT,148029,167856751,76.31482064,25.0367873862,24.2951655477,-67.8737423016,34.8869,-1.41901,0.770366,1,31.3934827293,-28.0839297054,-13.5592496516,3.60267058885,31.2276,0.115246,-2.69178,-1,85.7074266861
TT,148029,167856751,31.4353840719,-28.1213461531,-13.5776615181,3.60682773357,31.2276,0.115246,-2.69178,-1,76.31482064,25.0367873862,24.2951655477,-67.8737423016,34.8869,-1.41901,0.770366,1,85.7641586676
GT,148029,167856751,31.4353840719,-28.1213461531,-13.5776615181,3.60682773357,31.2276,0.115246,-2.69178,-1,76.2958564398,25.0302379264,24.2881297064,-67.8573539928,34.8869,-1.41901,0.770366,1,85.7532563739
GG,148029,167856751,31.3934827293,-28.0839297054,-13.5592496516,3.60267058885,31.2276,0.115246,-2.69178,-1,76.2958564398,25.0302379264,24.2881297064,-67.8573539928,34.8869,-1.41901,0.770366,1,85.6965316137
GT,148029,168576577,55.5076997101,33.4396477559,0.852002472167,-44.2962482967,33.4505,-1.09314,0.0254733,1,44.1253526929,-34.8133406679,-24.7183495805,11.138675511,42.7349,0.258015,-2.52416,-1,90.8616032303
TT,148029,168576577,44.1654035974,-34.8446482045,-24.7411028354,11.1489924756,42.7349,0.258015,-2.52416,-1,55.5076997101,33.4396477559,0.852002472167,-44.2962482967,33.4505,-1.09314,0.0254733,1,90.902826205
GT,148029,168576577,44.1654035974,-34.8446482045,-24.7411028354,11.1489924756,42.7349,0.258015,-2.52416,-1,55.352700612,33.3422645683,0.850101796597,-44.1755704178,33.4505,-1.09314,0.0254733,1,90.7747824433
GG,148029,168576577,44.1253526929,-34.8133406679,-24.7183495805,11.138675511,42.7349,0.258015,-2.52416,-1,55.352700612,33.3422645683,0.850101796597,-44.1755704178,33.4505,-1.09314,0.0254733,1,90.7336175135
GT,148029,170728605,119.600715036,46.1666784951,8.31667798857,110.017228367,46.9098,1.58819,0.178233,1,65.3617167389,-38.9399853031,-8.69435368703,51.7709243681,40.8151,1.07701,-2.92178,-1,89.349465972
TT,148029,170728605,66.8654321709,-39.8330199916,-8.89960147193,52.9632180641,40.8151,1.07701,-2.92178,-1,119.600715036,46.1666784951,8.31667798857,110.017228367,46.9098,1.58819,0.178233,1,90.3689277669
GT,148029,170728605,66.8654321709,-39.8330199916,-8.89960147193,52.9632180641,40.8151,1.07701,-2.92178,-1,118.767948476,45.8565882389,8.26578819301,109.245890002,46.9098,1.58819,0.178233,1,90.0626014358
GG,148029,170728605,65.3617167389,-38.9399853031,-8.69435368703,51.7709243681,40.8151,1.07701,-2.92178,-1,118.767948476,45.8565882389,8.26578819301,109.245890002,46.9098,1.58819,0.178233,1,89.0465947579
GT,148029,17758602,117.936732948,30.3143012959,30.5745318039,-109.796643649,43.0553,-1.66569,0.789672,1,38.6738456083,-11.7457450232,-32.5312804557,-17.3034226732,34.5232,-0.481457,-1.91731,-1,89.5758131931
TT,148029,17758602,38.6024888706,-11.7247957655,-32.4712257622,-17.2710638085,34.5232,-0.481457,-1.91731,-1,117.936732948,30.3143012959,30.5745318039,-109.796643649,43.0553,-1.66569,0.789672,1,89.4939021674
GT,148029,17758602,38.6024888706,-11.7247957655,-32.4712257622,-17.2710638085,34.5232,-0.481457,-1.91731,-1,118.47256921,30.4510917586,30.7104080781,-110.296601661,43.0553,-1.66569,0.789672,1,89.6955403418
GG,148029,17758602,38.6738456083,-11.7457450232,-32.5312804557,-17.3034226732,34.5232,-0.481457,-1.91731,-1,118.47256921,30.4510917586,30.7104080781,-110.296601661,43.0553,-1.66569,0.789672,1,89.7776358984
GT,148029,184622778,88.9162154289,-15.7097444549,34.5966810854,-80.3887790027,37.9964,-1.49421,1.99704,1,59.4224930186,17.4734013569,-41.7086327015,-38.54986013,45.2217,-0.773073,-1.17405,-1,88.3418485411
TT,148029,184622778,59.42153971,17.4745446616,-41.7090210837,-38.5474521457,45.2217,-0.773073,-1.17405,-1,88.9162154289,-15.7097444549,34.5966810854,-80.3887790027,37.9964,-1.49421,1.99704,1,88.3434356352
GT,148029,184622778,59.42153971,17.4745446616,-41.7090210837,-38.5474521457,45.2217,-0.773073,-1.17405,-1,88.969365462,-15.7197654458,34.61783018,-80.4365068546,37.9964,-1.49421,1.99704,1,88.3703230719
GG,148029,184622778,59.4224930186,17.4734013569,-41.7086327015,-38.54986013,45.2217,-0.773073,-1.17405,-1,88.969365462,-15.7197654458,34.61783018,-80.4365068546,37.9964,-1.49421,1.99704,1,88.3687355109
GT,148029,187006329,94.6209664202,-15.5776296182,-47.8559788504,80.1265178723,50.3275,1.24479,-1.88549,-1,60.4109148299,16.7113419906,45.2065665708,36.4220380353,48.1748,0.697785,1.21671,1,102.191064338
TT,148029,187006329,60.3868101857,16.7038178732,45.186212759,36.4107721104,48.1748,0.697785,1.21671,1,94.6209664202,-15.5776296182,-47.8559788504,80.1265178723,50.3275,1.24479,-1.88549,-1,102.166897285
GT,148029,187006329,60.3868101857,16.7038178732,45.186212759,36.4107721104,48.1748,0.697785,1.21671,1,94.8110955946,-15.6078397683,-47.9520457646,80.287790659,50.3275,1.24479,-1.88549,-1,102.269176226
GG,148029,187006329,60.4109148299,16.7113419906,45.2065665708,36.4220380353,48.1748,0.697785,1.21671,1,94.8110955946,-15.6078397683,-47.9520457646,80.287790659,50.3275,1.24479,-1.88549,-1,102.293367494
GT,148029,187861995,88.2349056259,20.1213384812,-15.3743576457,84.5230635497,25.3227,1.92019,-0.652453,-1,97.8430161322,-23.2467264509,29.643788971,90.2999453318,37.7206,1.60828,2.23583,1,62.0364716206
TT,148029,187861995,97.9688575347,-23.2768402296,29.6821894961,90.4159400692,37.7206,1.60828,2.23583,1,88.2349056259,20.1213384812,-15.3743576457,84.5230635497,25.3227,1.92019,-0.652453,-1,62.0766879306
GT,148029,187861995,97.9688575347,-23.2768402296,29.6821894961,90.4159400692,37.7206,1.60828,2.23583,1,88.3144004823,20.1398525885,-15.3885039465,84.5990688652,25.3227,1.92019,-0.652453,-1,62.105142517
TT,148029,187861995,6.2178461856,1.08556329092,-0.300548334563,6.11405516308,1.1264,2.39309,-0.270094,1,88.2349056259,20.1213384812,-15.3743576457,84.5230635497,25.3227,1.92019,-0.652453,-1,3.28628604127
TT,148029,187861995,6.2178461856,1.08556329092,-0.300548334563,6.11405516308,1.1264,2.39309,-0.270094,1,97.9688575347,-23.2768402296,29.6821894961,90.4159400692,37.7206,1.60828,2.23583,1,13.4571781229
GT,148029,187861995,6.2178461856,1.08556329092,-0.300548334563,6.11405516308,1.1264,2.39309,-0.270094,1,88.3144004823,20.1398525885,-15.3885039465,84.5990688652,25.3227,1.92019,-0.652453,-1,3.28787900879
GT,148029,187861995,6.2178461856,1.08556329092,-0.300548334563,6.11405516308,1.1264,2.39309,-0.270094,1,97.8430161322,-23.2467264509,29.643788971,90.2999453318,37.7206,1.60828,2.23583,1,13.4484441946
GG,148029,187861995,97.8430161322,-23.2467264509,29.643788971,90.2999453318,37.7206,1.60828,2.23583,1,88.3144004823,20.1398525885,-15.3885039465,84.5990688652,25.3227,1.92019,-0.652453,-1,62.0649077756
GT,148029,195575050,60.2521313335,-16.0380773428,28.3689429678,-50.6783120929,32.5886,-1.22494,2.08534,1,37.2389870879,13.0514535336,-30.5212658445,16.8772891055,33.2154,0.488777,-1.16672,-1,91.369888916
TT,148029,195575050,37.2627999862,13.0592869319,-30.5404293026,16.8891178561,33.2154,0.488777,-1.16672,-1,60.2521313335,-16.0380773428,28.3689429678,-50.6783120929,32.5886,-1.22494,2.08534,1,91.3994728535
GT,148029,195575050,37.2627999862,13.0592869319,-30.5404293026,16.8891178561,33.2154,0.488777,-1.16672,-1,60.5604768562,-16.1191628394,28.5143677007,-50.9378407214,32.5886,-1.22494,2.08534,1,91.6330191429
GG,148029,195575050,37.2389870879,13.0514535336,-30.5212658445,16.8772891055,33.2154,0.488777,-1.16672,-1,60.5604768562,-16.1191628394,28.5143677007,-50.9378407214,32.5886,-1.22494,2.08534,1,91.6033596045
GT,148029,197079781,88.8671496826,-25.7942050246,-22.7941742099,81.929504687,34.4226,1.60176,-2.41786,-1,26.1546797667,10.6342538946,21.1848294993,-11.0531331847,23.7292,-0.450859,1.10556,1,89.2980800682
TT,148029,197079781,26.1823078178,10.6457264564,21.2071554164,-11.0646801281,23.7292,-0.450859,1.10556,1,88.8671496826,-25.7942050246,-22.7941742099,81.929504687,34.4226,1.60176,-2.41786,-1,89.3451693142
GT,148029,197079781,26.1823078178,10.6457264564,21.2071554164,-11.0646801281,23.7292,-0.450859,1.10556,1,88.7198267747,-25.7502270354,-22.7539354097,81.7947475712,34.4226,1.60176,-2.41786,-1,89.2704857571
GG,148029,197079781,26.1546797667,10.6342538946,21.1848294993,-11.0531331847,23.7292,-0.450859,1.10556,1,88.7198267747,-25.7502270354,-22.7539354097,81.7947475712,34.4226,1.60176,-2.41786,-1,89.2234358774
GT,148029,200149025,41.7853930314,-40.2430066661,-9.44142515536,6.11292177347,41.3357,0.147351,-2.91115,-1,52.5953714896,41.4515101565,8.70260149533,-31.1817089237,42.3406,-0.682061,0.206935,1,90.9795486981
TT,148029,200149025,52.577054712,41.4372738587,8.69935305171,-31.1706450067,42.3406,-0.682061,0.206935,1,41.7853930314,-40.2430066661,-9.44142515536,6.11292177347,41.3357,0.147351,-2.91115,-1,90.9637570978
GT,148029,200149025,52.577054712,41.4372738587,8.69935305171,-31.1706450067,42.3406,-0.682061,0.206935,1,41.7994150484,-40.2552735899,-9.44430310244,6.12356283612,41.3357,0.147351,-2.91115,-1,90.981369763
GG,148029,200149025,52.5953714896,41.4515101565,8.70260149533,-31.1817089237,42.3406,-0.682061,0.206935,1,41.7994150484,-40.2552735899,-9.44430310244,6.12356283612,41.3357,0.147351,-2.91115,-1,90.9971644449
GT,148029,201265834,103.672003907,-17.8939046376,31.5073155445,97.1337761768,36.234,1.71234,2.0873,-1,33.5727319828,8.37853644132,-32.2227230498,4.3143267675,33.2487,0.129194,-1.31639,1,91.9420790422
TT,148029,201265834,33.5267311722,8.36772986868,-32.1785199867,4.30749204409,33.2487,0.129194,-1.31639,1,103.672003907,-17.8939046376,31.5073155445,97.1337761768,36.234,1.71234,2.0873,-1,91.8801582926
GT,148029,201265834,33.5267311722,8.36772986868,-32.1785199867,4.30749204409,33.2487,0.129194,-1.31639,1,104.25384892,-17.9954509672,31.6839032598,97.6787994895,36.234,1.71234,2.0873,-1,92.1376520787
GG,148029,201265834,33.5727319828,8.37853644132,-32.2227230498,4.3143267675,33.2487,0.129194,-1.31639,1,104.25384892,-17.9954509672,31.6839032598,97.6787994895,36.234,1.71234,2.0873,-1,92.1997463553
GT,148029,201684605,28.8118618182,25.1037719578,8.54336273262,-11.2660465314,26.5177,-0.413008,0.328027,1,96.7089767966,-74.2902755788,36.2068516183,50.2258288101,82.4148,0.575402,2.68809,-1,99.0743279989
TT,148029,201684605,96.4387161729,-74.0841511653,36.1073095806,50.0820881588,82.4148,0.575402,2.68809,-1,28.8118618182,25.1037719578,8.54336273262,-11.2660465314,26.5177,-0.413008,0.328027,1,98.935646327
GT,148029,201684605,96.4387161729,-74.0841511653,36.1073095806,50.0820881588,82.4148,0.575402,2.68809,-1,28.8084878957,25.1000635245,8.54246476591,-11.2663622316,26.5177,-0.413008,0.328027,1,98.9300680103
GG,148029,201684605,96.7089767966,-74.2902755788,36.2068516183,50.2258288101,82.4148,0.575402,2.68809,-1,28.8084878957,25.1000635245,8.54246476591,-11.2663622316,26.5177,-0.413008,0.328027,1,99.0687419314
