Type,Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
GSF-GSF,142524,62867351,46.1182654069,2.50475631669,-37.2357507216,-27.0946390984,37.3199,-0.673845,-1.50363,1,52.7370336471,-26.4125023072,43.094035266,-15.0492047627,50.5442,-0.293511,2.12065,-1,85.9672423631
GSF-GSF,142524,62867351,15.62441622,-1.61199744958,-2.5912626816,15.3234853702,3.05175,2.31659,-2.1273,-1,52.7370336471,-26.4125023072,43.094035266,-15.0492047627,50.5442,-0.293511,2.12065,-1,47.4063859034
GSF-GSF,142524,62867351,15.62441622,-1.61199744958,-2.5912626816,15.3234853702,3.05175,2.31659,-2.1273,-1,46.1182654069,2.50475631669,-37.2357507216,-27.0946390984,37.3199,-0.673845,-1.50363,1,45.6794336586
GSF-GSF,142524,163392608,31.1527343419,-20.8210530652,17.2517743266,15.4710338555,27.0396,0.544808,2.44967,1,61.9972458141,18.3973969626,-12.1415158975,-57.9463360791,22.0427,-1.69404,-0.583344,-1,82.7089998366
GSF-GSF,142524,239615287,25.6268806526,9.5701162654,22.106179229,8.74452550347,24.0888,0.355478,1.16224,1,93.2965978438,-9.80391474646,-17.8802875965,-91.0408355633,20.3917,-2.20164,-2.07234,-1,85.7449605888
GSF-GSF,142525,44208170,125.37001316,-22.3547529281,-13.5486021981,-122.614601902,26.14,-2.2499,-2.59672,1,25.2391808999,24.4041529319,-0.675501239712,6.40291105573,24.4135,0.259352,-0.0276727,-1,94.7177231945
GSF-GSF,142525,92549691,150.016031449,-44.1807044323,-37.2244245822,-138.44571955,57.7719,-1.60806,-2.44144,1,48.4222448071,-13.4662732585,38.2176217604,-26.5101237909,40.5207,-0.614773,1.90957,-1,94.0380707667
GSF-GSF,142525,92549691,25.2883173327,7.6026625476,11.68621978,21.0981227292,13.9416,1.20213,0.994023,-1,48.4222448071,-13.4662732585,38.2176217604,-26.5101237909,40.5207,-0.614773,1.90957,-1,53.6580085766
GSF-GSF,142525,92549691,25.2883173327,7.6026625476,11.68621978,21.0981227292,13.9416,1.20213,0.994023,-1,150.016031449,-44.1807044323,-37.2244245822,-138.44571955,57.7719,-1.60806,-2.44144,1,122.356050808
GSF-GSF,142528,266993250,47.0306960501,19.9830935152,13.943521405,40.2261178227,24.3669,1.27563,0.609225,-1,9.92436655309,-3.86296976724,4.16241109693,-8.13909390881,5.67875,-1.15716,2.3189,1,40.3313633673
GSF-GSF,142528,266993250,36.2365826463,-28.2859720917,-3.28859165571,-22.4093478122,28.4765,-0.722439,-3.02585,1,9.92436655309,-3.86296976724,4.16241109693,-8.13909390881,5.67875,-1.15716,2.3189,1,12.7791985796
GSF-GSF,142528,266993250,36.2365826463,-28.2859720917,-3.28859165571,-22.4093478122,28.4765,-0.722439,-3.02585,1,47.0306960501,19.9830935152,13.943521405,40.2261178227,24.3669,1.27563,0.609225,-1,80.2093329188
GSF-GSF,142528,85018743,60.8958819548,-10.5163430654,-51.0100439558,-31.5545619991,52.0828,-0.573838,-1.77411,1,36.8058239681,12.2149595978,34.6671746825,1.91061227533,36.7562,0.0519573,1.23203,-1,91.6345181185
GSF-GSF,142528,554341311,103.308207414,-59.7671603963,60.9373659027,-58.1988805206,85.355,-0.63773,2.3465,1,28.2989504907,18.2181235626,-18.1647439128,-11.7886662118,25.7266,-0.443542,-0.783931,-1,94.1613915597
GSF-GSF,142528,554341311,5.89954232577,-3.11364854834,3.73026532003,-3.34587996678,4.85898,-0.6433,2.26634,1,28.2989504907,18.2181235626,-18.1647439128,-11.7886662118,25.7266,-0.443542,-0.783931,-1,22.4495675946
GSF-GSF,142528,554341311,5.89954232577,-3.11364854834,3.73026532003,-3.34587996678,4.85898,-0.6433,2.26634,1,103.308207414,-59.7671603963,60.9373659027,-58.1988805206,85.355,-0.63773,2.3465,1,1.63597014052
GSF-GSF,142528,278086691,67.2611190009,35.471645988,23.9367697416,-51.8926923009,42.7926,-1.02405,0.593622,1,78.7096844564,-40.1719124167,-24.1000418057,-63.2504534744,46.8465,-1.10867,-2.60123,-1,89.595827362
GSF-GSF,142528,27036117,81.2107401391,-30.7729771096,22.0092064549,71.8596063496,37.8336,1.3977,2.52073,-1,34.7779737101,26.0155141511,-22.7102541972,4.11641019173,34.5335,0.11892,-0.717668,1,87.5094379433
GSF-GSF,142528,328332624,314.001097473,-34.443789499,37.2449822532,309.875984671,50.7303,2.50943,2.31714,-1,6.07705605113,-0.284252335431,-2.8757758699,5.34600072422,2.88979,1.37445,-1.66932,-1,26.4167569881
GSF-GSF,142528,328332624,145.229996031,42.409795891,14.3172340267,138.159971661,44.7613,1.84548,0.325579,1,6.07705605113,-0.284252335431,-2.8757758699,5.34600072422,2.88979,1.37445,-1.66932,-1,19.8592929158
GSF-GSF,142528,328332624,145.229996031,42.409795891,14.3172340267,138.159971661,44.7613,1.84548,0.325579,1,314.001097473,-34.443789499,37.2449822532,309.875984671,50.7303,2.50943,2.31714,-1,86.2256323224
GSF-GSF,142528,144780554,209.005447197,-31.0837079954,21.2523991001,-205.585543235,37.6545,-2.39884,2.54188,-1,111.754359364,33.1054162828,-23.9815737171,-104.009385978,40.8789,-1.66357,-0.626915,1,83.8230136187
GSF-GSF,142528,68029475,157.874933372,26.2142563211,15.4290415248,-154.916919767,30.4178,-2.33051,0.531976,-1,156.80247447,-52.7211435113,-25.089362017,-145.526701811,58.3866,-1.64443,-2.69742,-1,89.2163908622
GSF-GSF,142528,315463940,29.1550414656,11.7956218037,22.4526103719,14.3791528385,25.3625,0.540275,1.08707,1,100.094799157,47.2098448974,-24.1372211848,-84.8975495308,53.0224,-1.2496,-0.472627,-1,90.8195684575
GSF-GSF,142528,187379131,119.67187966,36.1242073418,-23.4487224958,-111.653740817,43.0674,-1.68106,-0.575752,-1,243.374140314,14.6496428964,38.8875202625,-239.800168691,41.5554,-2.45335,1.21052,1,73.9339013336
GSF-GSF,142528,389909866,193.115971839,-19.702964752,-32.7036464033,189.304102626,38.1803,2.3042,-2.11303,1,44.5680106557,16.8994238993,28.0519700321,30.229191566,32.7491,0.825905,1.02859,-1,90.9357484241
GSF-GSF,142528,547127297,50.4651943646,12.7071572694,-45.463656159,17.8415236116,47.2061,0.369485,-1.29825,-1,47.8286206759,6.74191701053,38.7624607885,-27.1954986007,39.3444,-0.645456,1.39859,1,95.6608839463
GSF-GSF,142528,564854989,53.2443549324,34.3109502101,-23.7249845474,33.0884441432,41.7147,0.727356,-0.604978,-1,10.6224275997,2.03881177461,-5.61030750192,8.78656156482,5.96928,1.17911,-1.22223,-1,11.9827063723
GSF-GSF,142528,564854989,92.0317275522,-28.5575464719,36.6275401521,79.4526822574,46.4447,1.30623,2.23302,1,10.6224275997,2.03881177461,-5.61030750192,8.78656156482,5.96928,1.17911,-1.22223,-1,32.9605735452
GSF-GSF,142528,564854989,92.0317275522,-28.5575464719,36.6275401521,79.4526822574,46.4447,1.30623,2.23302,1,53.2443549324,34.3109502101,-23.7249845474,33.0884441432,41.7147,0.727356,-0.604978,-1,90.7747619928
GSF-GSF,142528,122150746,49.0013203812,-10.5661773922,-44.5557781614,17.443277404,45.7915,0.37227,-1.80364,-1,2.9725177899,2.05555902988,2.13947439797,0.18217608302,2.96693,0.0613637,0.805399,1,22.7826643252
GSF-GSF,142528,122150746,42.896906139,2.86622517108,41.3315368927,11.1190542492,41.4308,0.265255,1.50156,1,2.9725177899,2.05555902988,2.13947439797,0.18217608302,2.96693,0.0613637,0.805399,1,7.89515434911
GSF-GSF,142528,122150746,42.896906139,2.86622517108,41.3315368927,11.1190542492,41.4308,0.265255,1.50156,1,49.0013203812,-10.5661773922,-44.5557781614,17.443277404,45.7915,0.37227,-1.80364,-1,86.9470658052
GSF-GSF,142537,42726992,42.22453811,-24.4157857223,-32.4276967491,11.628650371,40.5917,0.282698,-2.21617,-1,47.8342043729,26.0104028729,39.9530993645,3.91406454876,47.6738,0.082009,0.993702,1,88.3732234455
GSF-GSF,142537,42726992,8.16172337109,-4.61004468819,2.82925092436,-6.11200092482,5.40899,-0.970358,2.59115,1,47.8342043729,26.0104028729,39.9530993645,3.91406454876,47.6738,0.082009,0.993702,1,29.024268689
GSF-GSF,142537,42726992,8.16172337109,-4.61004468819,2.82925092436,-6.11200092482,5.40899,-0.970358,2.59115,1,42.22453811,-24.4157857223,-32.4276967491,11.628650371,40.5917,0.282698,-2.21617,-1,28.1029375452
GSF-GSF,142537,13483834,99.4682061739,34.0880920016,85.9421808321,-36.6860678828,92.4557,-0.387059,1.19319,-1,46.6756351134,26.0094626314,-20.4458416942,-32.9255269361,33.0836,-0.877991,-0.666203,1,92.7941900102
GSF-GSF,142537,13483834,30.2118262617,-16.974004514,-4.81490606864,24.5245651565,17.6437,1.13215,-2.86519,1,46.6756351134,26.0094626314,-20.4458416942,-32.9255269361,33.0836,-0.877991,-0.666203,1,71.5636826677
GSF-GSF,142537,13483834,30.2118262617,-16.974004514,-4.81490606864,24.5245651565,17.6437,1.13215,-2.86519,1,99.4682061739,34.0880920016,85.9421808321,-36.6860678828,92.4557,-0.387059,1.19319,-1,98.9670751455
GSF-GSF,142557,80895186,6.21535516437,-0.398616619608,3.33124554644,5.23206913735,3.35501,1.22731,1.68989,1,62.6253550546,49.7657149364,-17.9807492676,-33.4962888705,52.9144,-0.596939,-0.346713,-1,35.8951098456
GSF-GSF,142557,80895186,32.1767199135,-30.5630411678,-3.65403982826,9.37495662079,30.7807,0.30005,-3.0226,1,62.6253550546,49.7657149364,-17.9807492676,-33.4962888705,52.9144,-0.596939,-0.346713,-1,86.9987814264
GSF-GSF,142557,80895186,32.1767199135,-30.5630411678,-3.65403982826,9.37495662079,30.7807,0.30005,-3.0226,1,6.21535516437,-0.398616619608,3.33124554644,5.23206913735,3.35501,1.22731,1.68989,1,17.3740547425
GSF-GSF,142557,80895186,21.1381090676,0.104767543165,9.95253858621,18.6482077998,9.95309,1.38564,1.56027,1,62.6253550546,49.7657149364,-17.9807492676,-33.4962888705,52.9144,-0.596939,-0.346713,-1,65.1485626916
GSF-GSF,142557,80895186,21.1381090676,0.104767543165,9.95253858621,18.6482077998,9.95309,1.38564,1.56027,1,6.21535516437,-0.398616619608,3.33124554644,5.23206913735,3.35501,1.22731,1.68989,1,1.1828401126
GSF-GSF,142557,80895186,21.1381090676,0.104767543165,9.95253858621,18.6482077998,9.95309,1.38564,1.56027,1,32.1767199135,-30.5630411678,-3.65403982826,9.37495662079,30.7807,0.30005,-3.0226,1,33.0120542582
GSF-GSF,142558,191719231,44.2358171387,-29.1100840891,-29.8437726559,-14.7905292553,41.6899,-0.347725,-2.34375,-1,48.6579780377,40.8985513899,20.656457954,16.3773644233,45.819,0.350232,0.467692,1,91.6698664976
GSF-GSF,142558,154179055,98.8289834619,-28.3439905535,34.4893814835,88.1718137289,44.6419,1.43244,2.2587,1,157.312480161,31.3588220506,-21.3999512057,152.662643703,37.9649,2.09983,-0.598831,-1,86.1788321273
GSF-GSF,142558,171764449,79.3054466214,-5.89565534929,50.7006670301,-60.6962723259,51.0423,-1.009,1.68656,1,46.3693110863,21.1425403625,-32.7430293751,-25.1197138662,38.9758,-0.606603,-0.997442,-1,88.7401655735
GSF-GSF,142558,75125125,49.0796151349,-32.0651756216,18.7842005092,32.059116412,37.1621,0.780871,2.61167,-1,67.5840159391,56.6060165938,28.4786619739,23.501572453,63.3662,0.362869,0.466127,1,87.6777145146
GSF-GSF,142558,75125125,11.9964758507,1.65468681887,1.93085456945,-11.7238749882,2.54287,-2.23304,0.862269,1,67.5840159391,56.6060165938,28.4786619739,23.501572453,63.3662,0.362869,0.466127,1,43.3046447556
GSF-GSF,142558,75125125,11.9964758507,1.65468681887,1.93085456945,-11.7238749882,2.54287,-2.23304,0.862269,1,49.0796151349,-32.0651756216,18.7842005092,32.059116412,37.1621,0.780871,2.61167,-1,44.3041252051
GSF-GSF,142558,172389718,56.7640544715,21.1539769769,-20.8654183871,48.3663256138,29.7129,1.26362,-0.778531,-1,34.3419876657,-23.313372368,25.2048161626,0.758964826407,34.3336,0.0221038,2.31723,1,76.5736468478
GSF-GSF,142558,34717634,234.915647454,9.15805144239,-38.4104303567,-231.573164145,39.4871,-2.46926,-1.33674,-1,36.5007873321,5.28502518481,33.0650924668,-14.5284426062,33.4848,-0.421307,1.4123,1,113.418275101
GSF-GSF,142659,13845001,88.0523321566,-71.0738200581,-2.82899776692,51.9010796799,71.1301,0.676799,-3.10181,-1,31.9612416534,27.9075504177,13.1412974976,8.36635509193,30.8468,0.268003,0.440087,1,93.8159040049
GSF-GSF,142662,39383678,50.9084322601,30.4880645779,0.37737309454,-40.7676830684,30.4904,-1.10085,0.0123771,-1,27.028569982,-19.1141983064,18.789149805,-3.48695679914,26.8027,-0.129733,2.36477,1,60.157981471
GSF-GSF,142662,76136720,45.5425840109,31.2266090136,21.7710852221,-25.000913901,38.0668,-0.616887,0.608842,-1,45.5448545741,-36.0983007254,-20.0000444247,19.2677109607,41.2685,0.4514,-2.63565,1,90.7589218004
GSF-GSF,142663,47027936,42.0057020353,34.8199358009,-12.4737903245,-19.9111935597,36.9868,-0.515232,-0.343994,1,84.1757922007,-54.459291366,-4.55919115162,-64.0231470041,54.6498,-0.99761,-3.05807,-1,90.5592028275
GSF-GSF,142663,47027936,4.64808541274,1.46175121243,3.41826013186,2.78988867284,3.71769,0.693496,1.1667,-1,84.1757922007,-54.459291366,-4.55919115162,-64.0231470041,54.6498,-0.99761,-3.05807,-1,36.4709243439
GSF-GSF,142663,47027936,4.64808541274,1.46175121243,3.41826013186,2.78988867284,3.71769,0.693496,1.1667,-1,42.0057020353,34.8199358009,-12.4737903245,-19.9111935597,36.9868,-0.515232,-0.343994,1,22.0243810948
GSF-GSF,142663,51026569,33.5213482851,-18.040750096,-24.0451868018,-14.8337830046,30.0606,-0.475357,-2.21448,1,75.6479012488,13.4024904127,18.5960817644,72.0913584062,22.9225,1.86333,0.946302,-1,92.6730214482
GSF-GSF,142663,84186867,44.2800055407,30.0665976282,32.5072008494,0.0221454473632,44.28,0.000500123,0.824382,1,55.2499209574,-16.9613251687,-15.1314838179,50.3577740922,22.7299,1.53605,-2.41315,-1,83.0325614882
GSF-GSF,142663,98221794,47.0384640271,15.4656694622,36.4651849656,25.3716466017,39.6093,0.603282,1.16967,-1,113.433911045,-16.472568162,-34.7287808152,106.723092421,38.4374,1.74531,-2.01369,1,91.0951927349
GSF-GSF,142663,22372519,101.410313369,-24.0066312767,-30.4356591968,-93.7091455585,38.764,-1.61612,-2.23865,-1,72.0052836441,33.889479368,34.011894583,-53.6605542969,48.0136,-0.962142,0.787201,1,90.8002241515
GSF-GSF,142664,27091825,72.2167542214,-12.7336935374,-19.1009098889,-68.4709272635,22.9563,-1.81295,-2.15879,-1,30.2431390798,16.266218057,21.17272137,14.2046992593,26.6997,0.509664,0.915709,1,86.8126436712
GSF-GSF,142928,428525471,186.114624387,0.417993164537,33.6902070868,-183.039472897,33.6928,-2.39393,1.55839,1,27.5773138228,-0.487135886954,-24.7199006616,-12.2146406959,24.7247,-0.475862,-1.5905,-1,86.3690013986
GSF-GSF,142928,426101771,39.8910635255,-38.0695540381,7.47097007268,9.28388983382,38.7957,0.237075,2.94781,-1,47.7788715406,43.584402888,-17.3186253941,-9.12609471765,46.8992,-0.193382,-0.378227,1,86.9402251092
GSF-GSF,142928,426101771,13.556982173,-2.87873685736,-3.16185177815,12.8649653252,4.27603,1.82117,-2.30936,1,47.7788715406,43.584402888,-17.3186253941,-9.12609471765,46.8992,-0.193382,-0.378227,1,40.8865088405
GSF-GSF,142928,426101771,13.556982173,-2.87873685736,-3.16185177815,12.8649653252,4.27603,1.82117,-2.30936,1,39.8910635255,-38.0695540381,7.47097007268,9.28388983382,38.7957,0.237075,2.94781,-1,25.8996288854
GSF-GSF,142928,430812127,97.4655135258,8.34461740805,-29.80821796,92.4194991814,30.9542,1.81391,-1.29784,1,27.2187300502,-9.92090869721,25.1099735576,-3.45312378047,26.9988,-0.127553,1.94707,-1,87.2157465681
GSF-GSF,142928,88439685,212.7911517,42.8315641508,5.24079320273,-208.370020493,43.151,-2.27831,0.121753,1,257.996123814,-45.7845336211,2.99364900862,-253.883466279,45.8823,-2.41201,3.0763,-1,88.8022898678
GSF-GSF,142928,71607196,142.088270667,28.9395263642,-31.4534980488,-135.507409153,42.7413,-1.871,-0.827001,-1,212.108108831,-65.2022195485,-34.2274767687,-198.914555102,73.64,-1.71946,-2.65819,1,89.3759011338
GSF-GSF,142928,424003880,141.680926388,20.7396789596,32.6530968285,-136.297930601,38.6828,-1.97215,1.00493,-1,168.541865366,-24.8830900493,-40.3104048505,-161.747530031,47.3719,-1.94194,-2.12383,1,85.6229040545
GSF-GSF,142928,548662802,54.6564385814,-20.6459581301,-28.2883167108,-41.9623858795,35.0212,-1.01482,-2.20127,-1,49.5051158278,20.422582617,23.6224187333,-38.4142674706,31.2266,-1.03515,0.85792,1,66.0863262152
GSF-GSF,142928,104477887,66.5151784789,-40.7791306078,30.0135607538,-43.1337181978,50.6335,-0.77267,2.50711,1,41.198031403,29.521777555,-26.6148878418,-10.8346751856,39.7478,-0.269318,-0.733662,-1,92.473072423
GSF-GSF,142928,578371003,46.0585600432,26.0328122676,-34.715390671,15.4442639511,43.392,0.348808,-0.927364,1,58.6596536399,-27.5991702705,38.9935578863,34.0403173993,47.7725,0.662918,2.18673,-1,92.1760505416
GSF-GSF,142928,164838334,43.6903619137,-11.2011946337,-41.6278273638,-7.10668358922,43.1085,-0.164118,-1.83365,-1,59.2127673616,22.5494434509,33.4543451799,-43.3414490644,40.3444,-0.932939,0.977709,1,88.5914858448
GSF-GSF,142933,8828812,107.498127264,16.4020583838,-36.8656864959,99.6380499858,40.3498,1.63579,-1.15218,1,133.531977618,-13.3127401474,38.3821045522,127.202099221,40.6253,1.85911,1.90466,-1,81.4077069841
GSF-GSF,142933,565024903,46.2333365602,4.09853404379,41.2781258768,20.416653791,41.4811,0.474217,1.47183,-1,59.5194216469,-5.13471135073,-43.8282457252,39.9409710564,44.128,0.812665,-1.68742,1,86.7930078783
GSF-GSF,142933,638145056,41.0510931735,-39.9243919582,8.27332082852,-4.77360866818,40.7726,-0.116813,2.93726,1,49.6901207298,41.741481905,-10.8973129086,-24.657764652,43.1405,-0.544293,-0.255367,-1,85.7763080042
GSF-GSF,142933,286311559,59.3423834117,-17.4424964347,-4.41875099732,-56.5486730743,17.9935,-1.86264,-2.89348,1,33.1786728184,25.7261113312,7.28834176848,19.6436147327,26.7386,0.680825,0.276071,-1,84.3878527264
GSF-GSF,142933,382733545,202.183119694,46.5006972074,8.71599503656,-196.569912445,47.3105,-2.13161,0.185288,-1,38.1415418006,-25.5542162661,-4.31221187754,-27.9850687049,25.9155,-0.93673,-2.97442,1,82.9026838726
GSF-GSF,142933,479896430,42.4567083282,15.0996834462,39.6465161771,1.65087753697,42.4246,0.0389034,1.2069,-1,47.8031970246,-20.3222644204,-28.893964661,32.2069871381,35.325,0.817563,-2.18376,1,82.8106442301
GSF-GSF,142933,35485638,76.3947669495,16.2198470481,-46.8221877504,58.1443007784,49.552,0.998832,-1.23732,1,62.2972619711,1.27893952447,40.3617422529,47.436725486,40.382,0.999675,1.53912,-1,87.978297844
GSF-GSF,142933,309893487,34.3609417999,-4.93983496722,33.7452549925,4.18689826822,34.1049,0.122459,1.71615,-1,94.8949825415,3.51858915468,-28.3302334048,90.4990337897,28.5479,1.8709,-1.44723,1,87.8084611482
GSF-GSF,142933,408883139,148.417438844,29.8498792826,-52.4891945933,-135.578778983,60.3832,-1.54825,-1.05372,1,50.7221511851,-12.482210453,29.6957838498,-39.1802432909,32.2125,-1.02637,1.96871,-1,91.0751610317
GSF-GSF,142933,572606305,184.253151312,17.8267841358,-44.4921137252,-177.909756201,47.9306,-2.02234,-1.18971,-1,54.4136269967,-4.92125338335,30.7010735014,-44.6549902438,31.093,-1.15883,1.72974,1,84.0834061715
GSF-GSF,142933,554824722,255.547187479,42.7696049749,-3.75242048597,251.914757922,42.9339,2.46976,-0.0875116,-1,86.8845380685,-39.2124976181,3.09054256733,77.4709721916,39.3341,1.42994,3.06294,1,93.5491120417
GSF-GSF,142933,361407352,153.715728117,-38.6665216471,-11.6841254959,148.313540803,40.3933,2.01186,-2.84814,-1,41.21109907,29.1200036372,7.3268103516,28.2258378891,30.0276,0.838302,0.246491,1,81.9767865131
GSF-GSF,142933,184612813,73.6368977136,-25.7730211177,33.3322995322,60.3912402173,42.1342,1.15719,2.22899,-1,65.3264470803,26.8097043428,-36.5517512726,47.0399183655,45.3298,0.9078,-0.937957,1,88.0790427982
GSF-GSF,142933,236922432,37.7528493576,-32.9023290346,-16.3991723995,8.58961716665,36.7627,0.231575,-2.67921,1,87.7653295073,26.4976849262,11.2840583853,82.9053423078,28.8003,1.77935,0.402591,-1,85.535383081
GSF-GSF,142953,87661754,110.856945148,-43.3128473498,29.0149581543,-97.8334898949,52.1332,-1.38705,2.55136,1,96.1099485843,32.9059751038,-14.8728317232,-89.0680520479,36.111,-1.63472,-0.424499,1,87.1481840923
GSF-GSF,142953,136565397,43.0028370156,-34.2862118637,9.01861587429,-24.3385339509,35.4525,-0.641581,2.88438,1,49.2349940221,38.3746218036,-10.3020132495,29.0747581338,39.7334,0.67848,-0.262275,-1,92.0164303284
GSF-GSF,142953,187667802,200.677069436,-20.1597191785,-43.0323557674,-194.969454728,47.5205,-2.11936,-2.00891,1,199.424800361,57.0623699203,3.58221428371,-191.053146215,57.1747,-1.92126,0.0626949,-1,90.2770097057
GSF-GSF,142953,117073496,62.9616039093,36.5812322757,45.3917608321,-23.7816118109,58.2975,-0.397393,0.892468,-1,69.808965485,-28.90629427,-42.7591927639,-47.0039280017,51.6132,-0.816796,-2.16525,1,112.033907201
GSF-GSF,142953,198932181,59.1289083157,40.2748552184,-4.76624191058,-43.028441449,40.5559,-0.923833,-0.117795,1,43.8021786234,-42.9040880856,-8.60344656432,-1.96234162645,43.7582,-0.0448301,-2.94369,-1,91.5695181889
GSF-GSF,142953,264724733,78.61516638,-7.45665941468,-36.9168607026,-69.0064345618,37.6624,-1.36599,-1.7701,1,168.435048023,9.94050287527,47.9784494262,-161.150923657,48.9974,-1.90607,1.3665,-1,89.0666641954
GSF-GSF,142953,179852244,58.6142097401,-27.2235524766,-27.032272242,-44.3143321193,38.3649,-0.986892,-2.35972,1,35.7234599709,26.2243737334,23.7122835115,5.11619243082,35.3552,0.144208,0.735135,-1,85.7384457995
GSF-GSF,142953,258942049,118.339150552,-35.8352385626,-14.8881140904,111.795949342,38.8049,1.78012,-2.74783,1,195.800663438,41.776394912,13.1934245818,190.836490689,43.8102,2.17762,0.305898,-1,84.0194005203
GSF-GSF,142953,173886803,150.57135002,-45.3385244552,7.0481959276,-143.410155083,45.8831,-1.85742,2.98737,1,38.3619664877,30.7095426997,-11.2321711086,-20.0599798579,32.6992,-0.580341,-0.350641,-1,93.497595228
GSF-GSF,142953,195937382,107.508704351,25.1268629283,-2.51986463735,-104.500777761,25.2529,-2.12769,-0.0999515,1,27.0015385903,-26.6378480484,1.75350266669,4.05380879348,26.6955,0.151276,3.07586,-1,89.4457460967
GSF-GSF,142953,61972252,73.9745606067,32.0082961194,7.75481115306,-66.2387160217,32.9343,-1.44865,0.237695,-1,28.8097806703,-27.4184118702,1.31442022399,8.74679667074,27.4499,0.313486,3.09369,1,84.5930376916
GSF-GSF,142954,97152062,73.1444109372,16.2909464543,42.5184986375,57.2441017777,45.5326,1.05209,1.2049,1,73.2209874844,-16.7638953194,-33.0401586529,63.1556231688,37.0497,1.30316,-2.04033,-1,82.6841791302
GSF-GSF,142954,109248746,45.0724199776,-44.9409350801,-3.39781441087,0.538752019156,45.0692,0.0119536,-3.06613,-1,61.0215132104,21.7454080642,-38.8139668446,-41.7640788254,44.4903,-0.837374,-1.06012,1,85.067785552
GSF-GSF,142954,109248746,21.8057167157,0.921469100611,10.4745462764,19.1029855317,10.515,1.35854,1.48305,-1,61.0215132104,21.7454080642,-38.8139668446,-41.7640788254,44.4903,-0.837374,-1.06012,1,70.9218921731
GSF-GSF,142954,109248746,21.8057167157,0.921469100611,10.4745462764,19.1029855317,10.515,1.35854,1.48305,-1,45.0724199776,-44.9409350801,-3.39781441087,0.538752019156,45.0692,0.0119536,-3.06613,-1,45.8158683705
GSF-GSF,142954,168557982,56.7816810556,-0.0733383888129,-44.3487393611,35.4590361092,44.3488,0.732316,-1.57245,-1,55.7416469328,0.0216449252774,41.1244943038,37.6285357445,41.1245,0.819968,1.57027,1,85.4944896102
GSF-GSF,142954,38901167,106.868070544,-23.1056913358,4.27146763259,-104.252894894,23.4972,-2.19555,2.95879,1,22.6578351238,22.126426966,-3.36074125141,3.53611936959,22.3802,0.157352,-0.150736,-1,81.4328127101
GSF-GSF,142954,125305270,58.5793750127,-2.9966743906,-22.4575480887,-54.0205669449,22.6566,-1.60339,-1.70345,1,32.1194123963,4.16967644968,25.270812305,19.3818599771,25.6125,0.698526,1.40727,-1,83.768368897
GSF-GSF,142954,133153876,5.18787792352,3.0277143982,-3.70601268704,-2.00312070896,4.78556,-0.407227,-0.885791,1,92.9245327436,15.0868980097,-27.093339088,-87.5974044756,31.0107,-1.76152,-1.06271,1,17.9179173208
GSF-GSF,142954,133153876,155.463340972,32.8075775705,70.8225952625,-134.449519301,78.0524,-1.3122,1.13699,-1,92.9245327436,15.0868980097,-27.093339088,-87.5974044756,31.0107,-1.76152,-1.06271,1,90.4741444491
GSF-GSF,142954,133153876,155.463340972,32.8075775705,70.8225952625,-134.449519301,78.0524,-1.3122,1.13699,-1,5.18787792352,3.0277143982,-3.70601268704,-2.00312070896,4.78556,-0.407227,-0.885791,1,37.4257579744
GSF-GSF,142954,77202419,32.5409383291,4.44461831907,-31.7749535718,5.43234393114,32.0843,0.168516,-1.43182,1,126.258750988,-2.79558132048,41.7290617656,119.130778265,41.8226,1.76941,1.63769,-1,97.9773765875
GSF-GSF,142954,198011507,63.4873778728,40.6213933686,2.20509279448,48.7410208702,40.6812,1.01477,0.0542308,1,72.7951236345,-45.1003405378,-8.98428993429,56.4302387241,45.9865,1.03321,-2.94496,-1,86.2896743003
GSF-GSF,142954,131347200,71.7258374393,33.5941518967,35.6724145406,52.3785027974,49.0009,0.929284,0.815393,-1,73.2996252253,-30.4083249602,-27.6243656826,60.7047218234,41.0825,1.18229,-2.40413,1,90.3861081514
GSF-GSF,142970,147810638,165.703588552,-36.6633274131,-38.7454779395,-156.882974286,53.3424,-1.79964,-2.32859,-1,68.4179104283,16.0477842969,31.7898992732,-58.4198715377,35.6108,-1.27026,1.10331,1,89.3542398112
GSF-GSF,142970,121158774,3.56484871507,2.19610539478,0.0411024950285,2.80777096291,2.19649,1.06515,0.0187139,1,54.1547843775,-31.865062888,-42.8791792313,-8.87324215291,53.4229,-0.16534,-2.20989,-1,24.0711081254
GSF-GSF,142970,121158774,63.6705438948,41.6482893431,-6.65030342177,-47.6983397907,42.1759,-0.970999,-0.158341,1,54.1547843775,-31.865062888,-42.8791792313,-8.87324215291,53.4229,-0.16534,-2.20989,-1,90.1863788336
GSF-GSF,142970,121158774,63.6705438948,41.6482893431,-6.65030342177,-47.6983397907,42.1759,-0.970999,-0.158341,1,3.56484871507,2.19610539478,0.0411024950285,2.80777096291,2.19649,1.06515,0.0187139,1,23.2254679802
GSF-GSF,142970,39230590,81.9204283131,31.3713740149,-5.49853731276,-75.4755560071,31.8496,-1.59774,-0.17351,-1,28.7652858386,-25.8073652197,11.8240156811,4.64910988318,28.3871,0.163052,2.71197,1,84.640250332
